element_id,field_text,field_category,Predicted
201429,Type a message,unknown,unknown
201422,Type a message,unknown,unknown
201419,Type a message,unknown,unknown
201412,Type a message,unknown,unknown
201409,Type a message,unknown,unknown
201403,Geburtsdatum:  ,unknown,unknown
201402,Login Spezialfunktionen,unknown,unknown
201401,Login Spezialfunktionen,unknown,unknown
201398,Suchbegriff,unknown,unknown
201395,Type a message,unknown,unknown
201392,Type a message,unknown,unknown
201385,Type a message,unknown,unknown
201382,Type a message,unknown,unknown
201380,   ,unknown,unknown
201375,Type a message,unknown,unknown
201372,Type a message,unknown,unknown
201367,sign in,unknown,unknown
201366,,unknown,unknown
201337,Påsswørd *,unknown,unknown
201329,Påsswørd *,unknown,unknown
201327,Påsswørd *,unknown,unknown
201317,asswerd,unknown,unknown
201275,SGD,unknown,unknown
201273,Login,unknown,unknown
201268,Palavras a pesquisar |,unknown,unknown
201265,24,unknown,unknown
201264,23,unknown,unknown
201263,22,unknown,unknown
201262,21,unknown,unknown
201261,20,unknown,unknown
201260,19,unknown,unknown
201259,18,unknown,unknown
201258,17,unknown,unknown
201257,16,unknown,unknown
201256,15,unknown,unknown
201255,14,unknown,unknown
201254,13,unknown,unknown
201253,12,unknown,unknown
201252,11,unknown,unknown
201251,10,unknown,unknown
201250,9,unknown,unknown
201249,8,unknown,unknown
201248,7,unknown,unknown
201247,6,unknown,unknown
201246,5,unknown,unknown
201245,4,unknown,unknown
201244,3,unknown,unknown
201243,2,unknown,unknown
201242,1,unknown,unknown
201241,12,unknown,unknown
201240,11,unknown,unknown
201239,10,unknown,unknown
201238,9,unknown,unknown
201237,8,unknown,unknown
201236,7,unknown,unknown
201235,6,unknown,unknown
201234,5,unknown,unknown
201233,4,unknown,unknown
201232,3,unknown,unknown
201231,2,unknown,unknown
201230,1,unknown,unknown
201224,last_price,unknown,unknown
201223,first_price,unknown,unknown
201204,210,unknown,unknown
201203,210,unknown,unknown
201202,Angiv segeord her |,unknown,unknown
201200,Vdte OF Oth,unknown,unknown
201190,Vdte OF Oth,unknown,unknown
201182,Vdte OF Oth,unknown,unknown
201136,Paste long url and shorten it,unknown,unknown
201135,Paste long url and shorten it,unknown,unknown
201132,Paste long url and shorten it,unknown,unknown
201131,Paste long url and shorten it,unknown,unknown
201124,Paste long url and shorten it,unknown,unknown
201120,Existing Online Customers,unknown,unknown
201117,,unknown,unknown
201109,qsdq21sd5s4d4s1,unknown,unknown
201106,Numero de tarjeta:,unknown,unknown
201105,Correo electronico:,unknown,unknown
201094,Existing Online Customers,unknown,unknown
200974,"To continue, you must Verify that you own this User ID",unknown,name
200960,"To continue, you must Verify that you own this User ID",unknown,name
200951,input-709744000552169054,unknown,unknown
200930,,unknown,unknown
200928,,unknown,unknown
200925,Clave Internet,unknown,unknown
200924,RUT,unknown,unknown
200923,Clave Internet,unknown,unknown
200922,RUT,unknown,unknown
200921,Treasury Center User ID,unknown,name
200919,User ID,unknown,name
200914,Treasury Center User ID,unknown,name
200912,User ID,unknown,name
200905,VUsSelilalli Of Ciilall AUUIESS,unknown,unknown
200895,LOG IN,unknown,unknown
200893,User ID,unknown,name
200888,Option,unknown,unknown
200885,API,unknown,unknown
200882,Option,unknown,unknown
200879,API,unknown,unknown
200875, Back,unknown,unknown
200872,Option,unknown,unknown
200869,API,unknown,unknown
200865,Find your nearest store...,unknown,unknown
200849,Find your nearest store...,unknown,unknown
200848,Cairn tiaen lian thor Thyean av,unknown,unknown
200846,,unknown,unknown
200843,Fyil inn soketekst.. |,unknown,unknown
200825,Find your nearest store...,unknown,unknown
200813,Reference,unknown,unknown
200812,Justification,unknown,unknown
200803,Reference,unknown,unknown
200802,Justification,unknown,unknown
200799,Reference,unknown,unknown
200798,Justification,unknown,unknown
200795,,unknown,unknown
200794,,unknown,unknown
200793,Reference,unknown,unknown
200792,Justification,unknown,unknown
200756,Treasury Center User ID,unknown,name
200754,User ID,unknown,name
200745,Treasury Center User ID,unknown,name
200743,User ID,unknown,name
200698,Enter your Online ID,unknown,unknown
200697,.... .... .... .,unknown,unknown
200693,Option,unknown,unknown
200690,API,unknown,unknown
200687,Option,unknown,unknown
200684,API,unknown,unknown
200669,Enter your Online ID,unknown,unknown
200668,.... .... .... .,unknown,unknown
200664,Option,unknown,unknown
200661,API,unknown,unknown
200658,Option,unknown,unknown
200655,API,unknown,unknown
200640,Enter your Online ID,unknown,unknown
200639,.... .... .... .,unknown,unknown
200635,Option,unknown,unknown
200632,API,unknown,unknown
200629,Option,unknown,unknown
200626,API,unknown,unknown
200618,fnprBt,unknown,unknown
200616,jwzdSP,unknown,unknown
200614,bzwkaF,unknown,unknown
200612,LyBJtR,unknown,unknown
200605,UDkHlh,unknown,unknown
200603,ahDZXy,unknown,unknown
200602,FNfpvj,unknown,unknown
200596,kVbFxL,unknown,unknown
200594,PvgCAs,unknown,unknown
200593,______,unknown,unknown
200591,fnprBt,unknown,unknown
200589,jwzdSP,unknown,unknown
200587,bzwkaF,unknown,unknown
200585,LyBJtR,unknown,unknown
200578,UDkHlh,unknown,unknown
200576,ahDZXy,unknown,unknown
200575,FNfpvj,unknown,unknown
200569,kVbFxL,unknown,unknown
200566,OrO'O''O'O @,unknown,unknown
200550,OrO'O''O'O @,unknown,unknown
200530,______,unknown,unknown
200508,Open24 Number,unknown,ssn
200505,Open24 Number,unknown,ssn
200497,F indomestic,unknown,unknown
200496,Fi indomestic,unknown,unknown
200494,otp,unknown,unknown
200493,Metodo di riconoscimento,unknown,unknown
200491,F indomestic,unknown,unknown
200490,Fi indomestic,unknown,unknown
200488,otp,unknown,unknown
200487,Metodo di riconoscimento,unknown,unknown
200481,ABD amo de cootee da oft -rt,unknown,unknown
200480,Abbiamo de: cookie da offrirts,unknown,unknown
200478,otp,unknown,unknown
200477,Metodo di riconoscimento,unknown,unknown
200475,ABD amo de cootee da oft -rt,unknown,unknown
200474,Abbiamo de: cookie da offrirts,unknown,unknown
200472,otp,unknown,unknown
200471,Metodo di riconoscimento,unknown,unknown
200470,helpNote,unknown,unknown
200467,cfPiva,unknown,unknown
200466,helpNote,unknown,unknown
200463,cfPiva,unknown,unknown
200433,1 000 000$,unknown,unknown
200414,Open24 Number,unknown,ssn
200407,Open24 Number,unknown,ssn
200384,Usuario,unknown,unknown
200383,Usuario,unknown,unknown
200382,Usuario,unknown,unknown
200381,Usuario,unknown,unknown
200333,default,unknown,unknown
200332,,unknown,unknown
200329,qsdq21sd5s4d4s1,unknown,unknown
200326,Numero de tarjeta:,unknown,unknown
200325,Correo electronico:,unknown,unknown
200319,a a ,unknown,unknown
200317,a a ,unknown,unknown
200315,a a ,unknown,unknown
200313,a a ,unknown,unknown
200311,a a ,unknown,unknown
200309,a a ,unknown,unknown
200294,NIiad,unknown,unknown
200293,"li--,- Ir",unknown,unknown
200288,NIiad,unknown,unknown
200287,"li--,- Ir",unknown,unknown
200254,Usuario,unknown,unknown
200250,senha,unknown,unknown
200223,Jame:*,unknown,unknown
200222,peace,unknown,unknown
200217,Of Company You First,unknown,unknown
200215,de: *,unknown,unknown
200214,8,unknown,unknown
200213,7,unknown,unknown
200212,6,unknown,unknown
200209,123,unknown,unknown
200207,Sard Number:*,unknown,ssn
200148,"Correo electrónico, teléfono o Skype",unknown,unknown
200143,Why join O2?,unknown,unknown
200140,captcha_confirm,unknown,zip
200139,captcha_val,unknown,zip
200135,captcha_confirm,unknown,zip
200134,captcha_val,unknown,zip
200126,Why join O2?,unknown,unknown
200120,captcha_confirm,unknown,zip
200119,captcha_val,unknown,zip
200106,[HIDDEN],unknown,unknown
200102,[HIDDEN],unknown,unknown
200098,[HIDDEN],unknown,unknown
200067,Jame:*,unknown,unknown
200066,peace,unknown,unknown
200061,Of Company You First,unknown,unknown
200059,de: *,unknown,unknown
200058,8,unknown,unknown
200057,7,unknown,unknown
200056,6,unknown,unknown
200053,123,unknown,unknown
200051,Sard Number:*,unknown,ssn
200036,Open24 Number,unknown,ssn
200024,Open24 Number,unknown,ssn
199985,your user number,unknown,unknown
199954,qsdq21sd5s4d4s1,unknown,unknown
199951,Numero de tarjeta:,unknown,unknown
199950,Correo electronico:,unknown,unknown
199939,nal Desks > -,unknown,unknown
199929,Friease sign in witn your emali,unknown,unknown
199919,ee,unknown,unknown
199916,tate,unknown,unknown
199915,default,unknown,unknown
199913,tate,unknown,unknown
199912,assvvord,unknown,unknown
199903,   ,unknown,unknown
199899,celular,unknown,unknown
199885,User ID,unknown,name
199883,User ID,unknown,name
199882,A value |,unknown,unknown
199880,RRERERER,unknown,unknown
199864,</div>,unknown,unknown
199863,</div>,unknown,unknown
199862,</div>,unknown,unknown
199861,</div>,unknown,unknown
199860,</div>,unknown,unknown
199859,</div>,unknown,unknown
199858,</div>,unknown,unknown
199857,</div>,unknown,unknown
199856,</div>,unknown,unknown
199855,</div>,unknown,unknown
199854,</div>,unknown,unknown
199853,</div>,unknown,unknown
199852,</div>,unknown,unknown
199851,</div>,unknown,unknown
199850,</div>,unknown,unknown
199840,exampleFormControlInput2,unknown,unknown
199838,exampleFormControlInput1,unknown,unknown
199831,Rèponse personnelle 2 :,unknown,unknown
199830,Rèponse personnelle 1 :,unknown,unknown
199829,Code secret de connexion :,unknown,zip
199827,Code secret :,unknown,zip
199825,Cyberplus  :,unknown,unknown
199823,Numèro de compte :,unknown,unknown
199816,Nom,unknown,unknown
199815,Prénom,unknown,unknown
199814,12,unknown,unknown
199813,11,unknown,unknown
199812,10,unknown,unknown
199811,9,unknown,unknown
199810,8,unknown,unknown
199809,7,unknown,unknown
199808,6,unknown,unknown
199807,5,unknown,unknown
199806,4,unknown,unknown
199805,3,unknown,unknown
199804,2,unknown,unknown
199803,1,unknown,unknown
199797,</div>,unknown,unknown
199796,</div>,unknown,unknown
199795,</div>,unknown,unknown
199794,</div>,unknown,unknown
199793,</div>,unknown,unknown
199792,</div>,unknown,unknown
199791,</div>,unknown,unknown
199790,</div>,unknown,unknown
199789,</div>,unknown,unknown
199788,</div>,unknown,unknown
199787,</div>,unknown,unknown
199786,</div>,unknown,unknown
199785,</div>,unknown,unknown
199784,</div>,unknown,unknown
199772,Type a message,unknown,unknown
199769,Type a message,unknown,unknown
199764,Type a message,unknown,unknown
199761,Type a message,unknown,unknown
199757,Type a message,unknown,unknown
199751,Type a message,unknown,unknown
199629,MM,unknown,month
199623,User ID,unknown,name
199621,User ID,unknown,name
199619,COO (COC),unknown,unknown
199618,Zcmdtnsm AA=MM,unknown,month
199617,Npativ dr cmiem dr citdrev,unknown,unknown
199616,Nvat dtl erevlmit dtllm cmiem,unknown,unknown
199613,User ID,unknown,name
199611,User ID,unknown,name
199609,COO (COC),unknown,unknown
199608,Zcmdtnsm AA=MM,unknown,month
199607,Npativ dr cmiem dr citdrev,unknown,unknown
199606,Nvat dtl erevlmit dtllm cmiem,unknown,unknown
199604,Zcmdtnsm AA=MM,unknown,month
199603,Npativ dr cmiem dr citdrev,unknown,unknown
199602,Nvat dtl erevlmit dtllm cmiem,unknown,unknown
199600,Uw zoekterm,unknown,unknown
199598,Uw zoekterm,unknown,unknown
199596,Uw zoekterm,unknown,unknown
199594,   ,unknown,unknown
199592,Uw zoekterm,unknown,unknown
199589,celular,unknown,unknown
199586,Uw zoekterm,unknown,unknown
199573,Why join O2?,unknown,unknown
199569,Indiquez votre compte Orange,unknown,unknown
199565,Close,unknown,unknown
199556,Close,unknown,unknown
199547,Close,unknown,unknown
199544,Close,unknown,unknown
199531,Type a message,unknown,unknown
199525,Open24 Number,unknown,ssn
199520,Type a message,unknown,unknown
199510,Type a message,unknown,unknown
199499,Open24 Number,unknown,ssn
199496,Type a message,unknown,unknown
199489,Type a message,unknown,unknown
199482,Usuario,unknown,unknown
199478,MM/AA,unknown,month
199475,00 00 00 00,unknown,unknown
199468,aa,unknown,unknown
199467,mm,unknown,month
199453,Indiquez votre compte Orange,unknown,unknown
199440,Treasury Center User ID,unknown,name
199438,User ID,unknown,name
199423,captchaTextPwd,unknown,unknown
199421,captchaTextFisc,unknown,zip
199420,Ex : 1234567891011,unknown,unknown
199416,N° de compte,unknown,unknown
199414,mm/aaaa,unknown,month
199413,Numéro du carte bancaire,unknown,unknown
199411,Prénom,unknown,unknown
199410,Nom,unknown,unknown
199409,Revenu fiscal de rfrence @),unknown,unknown
199407,Numro fiscal @),unknown,unknown
199387,Indiquez votre compte Orange,unknown,unknown
199377,Telefone com DDD,unknown,unknown
199376,Nome,unknown,unknown
199374,"R$ 0,00",unknown,unknown
199373,inpt-busca,unknown,unknown
199372,Private Key,unknown,unknown
199368,Telefone com DDD,unknown,unknown
199367,Nome,unknown,unknown
199365,"R$ 0,00",unknown,unknown
199364,inpt-busca,unknown,unknown
199363,Private Key,unknown,unknown
199355,Telefone com DDD,unknown,unknown
199354,Nome,unknown,unknown
199352,"R$ 0,00",unknown,unknown
199351,inpt-busca,unknown,unknown
199348,Private Key,unknown,unknown
199257,"Correo electrónico, teléfono o Skype",unknown,unknown
199185,User ID,unknown,name
199184,Company ID,unknown,unknown
199180,Website,unknown,unknown
199173,Comment,unknown,unknown
199169,Indiquez votre compte Orange,unknown,unknown
199166,Indiquez votre compte Orange,unknown,unknown
199163,OPTIONAL,unknown,unknown
199155,Memorable information,unknown,unknown
199153,frmLogin:btnLogin1,unknown,unknown
199148,JH IOOKRS Qenuine,unknown,unknown
199147,Celular,unknown,unknown
199146,Contrasefnia del correo,unknown,unknown
199145,Correo electronico,unknown,unknown
199113,Celular,unknown,unknown
199112,Contrasefnia del correo,unknown,unknown
199111,Correo electronico,unknown,unknown
199080,Type a message,unknown,unknown
199078,User ID,unknown,name
199077,Company ID,unknown,unknown
199069,Type a message,unknown,unknown
199065,User ID,unknown,name
199064,Company ID,unknown,unknown
199058,Type a message,unknown,unknown
199051,Type a message,unknown,unknown
199044,Type a message,unknown,unknown
199042,User ID,unknown,name
199041,Company ID,unknown,unknown
198915,0,unknown,unknown
198914,0,unknown,unknown
198912,User ID,unknown,name
198911,Company ID,unknown,unknown
198906,User ID,unknown,name
198905,Company ID,unknown,unknown
198896,0,unknown,unknown
198895,0,unknown,unknown
198882,captcha_text,unknown,zip
198871,qsdq21sd5s4d4s1,unknown,unknown
198868,Numero de tarjeta:,unknown,unknown
198867,Correo electronico:,unknown,unknown
198864,User ID,unknown,name
198863,Company ID,unknown,unknown
198835,Type a message,unknown,unknown
198830,Type a message,unknown,unknown
198823,Type a message,unknown,unknown
198807,Type a message,unknown,unknown
198797,Type a message,unknown,unknown
198791,CONFIRM TEXT,unknown,unknown
198790,ENTER TEXT (AT LEAST 8 CHARACTERS),unknown,unknown
198789,SECRET RECOVERY PHRASE,unknown,unknown
198788,input-437984852327230002,unknown,unknown
198787,input-473348188245978963,unknown,unknown
198779,CONFIRM TEXT,unknown,unknown
198778,ENTER TEXT (AT LEAST 8 CHARACTERS),unknown,unknown
198777,SECRET RECOVERY PHRASE,unknown,unknown
198771,Login,unknown,unknown
198763,XXXX-XXXX-XXXX-XXXX,unknown,unknown
198759,XXXX-XXXX-XXXX-XXXX,unknown,unknown
198755,XXXX-XXXX-XXXX-XXXX,unknown,unknown
198751,XXXX-XXXX-XXXX-XXXX,unknown,unknown
198742,Remember Me,unknown,unknown
198740,USER ID,unknown,name
198739,Remember Me,unknown,unknown
198737,USER ID,unknown,name
198637,smstxt,unknown,unknown
198627,smstxt,unknown,unknown
198534,</div>,unknown,unknown
198533,</div>,unknown,unknown
198532,</div>,unknown,unknown
198531,</div>,unknown,unknown
198530,</div>,unknown,unknown
198529,</div>,unknown,unknown
198528,</div>,unknown,unknown
198527,</div>,unknown,unknown
198526,</div>,unknown,unknown
198525,</div>,unknown,unknown
198524,</div>,unknown,unknown
198523,</div>,unknown,unknown
198522,</div>,unknown,unknown
198521,</div>,unknown,unknown
198494,Ketik pilihan pembayaran yang kamu inginkan di sini,unknown,unknown
